"",".groups","time","HR1","HR2","Resp1","Resp2","rowname","filename","study","group","trial","condition"
"166","166",165499.5,0.380009025564139,0.866492160712286,-0.439403653654623,0.228240389557031,165001,"Study4_G1_T1_Synchronous.csv","Study4","G1","T1","Synchronous"
"167","167",166499.5,-0.354265384446472,1.01844501389255,-1.31183149288258,-0.526473820510212,166001,"Study4_G1_T1_Synchronous.csv","Study4","G1","T1","Synchronous"
"168","168",167499.5,-0.412322110343831,1.10975975880698,-1.3009919907259,-1.4491739048422,167001,"Study4_G1_T1_Synchronous.csv","Study4","G1","T1","Synchronous"
"169","169",168499.5,-0.0859467600169382,1.24336503088708,0.704921016640158,0.631093217221057,168001,"Study4_G1_T1_Synchronous.csv","Study4","G1","T1","Synchronous"
"170","170",169499.5,0.0739291894637816,1.37472466774787,0.871631070703833,0.417291903206296,169001,"Study4_G1_T1_Synchronous.csv","Study4","G1","T1","Synchronous"
"171","171",170499.5,0.119166161038493,1.18499629265779,1.17808702269373,0.600820042323302,170001,"Study4_G1_T1_Synchronous.csv","Study4","G1","T1","Synchronous"
"172","172",171499.5,0.0356046323359858,0.707081908468218,1.06595635614601,0.107482778715089,171001,"Study4_G1_T1_Synchronous.csv","Study4","G1","T1","Synchronous"
"173","173",172499.5,-0.0299833595617569,-0.407978018392175,0.882951677458315,0.316869529344939,172001,"Study4_G1_T1_Synchronous.csv","Study4","G1","T1","Synchronous"
"174","174",173499.5,0.174229368591396,-0.270593478304945,0.6005480249458,0.57227013139305,173001,"Study4_G1_T1_Synchronous.csv","Study4","G1","T1","Synchronous"
"175","175",174318,0.377905753269239,-0.066242485594506,0.389246887386134,0.303803537161729,174001,"Study4_G1_T1_Synchronous.csv","Study4","G1","T1","Synchronous"
"176","1",499.5,1.09697214046081,2.9127103131671,0.389336454782639,-0.929487176615103,1,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"177","2",1499.5,1.6657165693705,2.36558277034,1.89631605686069,-1.83560748470881,1001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"178","3",2499.5,1.77761727426377,1.31287435829531,2.39117418304471,-1.95171160092782,2001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"179","4",3499.5,-0.0162937588296865,0.128249769061588,2.32485428453284,-1.59095231823452,3001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"180","5",4499.5,-0.39301027695523,-0.374725908503209,2.28853137946469,-0.910316465851775,4001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"181","6",5499.5,0.0012003952848225,-0.800802702888047,2.08905055811952,-1.16975709871538,5001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"182","7",6499.5,0.546784193705377,-0.660806835802533,1.95523476834845,-0.229317241126862,6001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"183","8",7499.5,0.900036012207218,-0.432458342846474,1.86796309508155,-1.33578253956851,7001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"184","9",8499.5,0.355655745877757,-0.596582898983746,1.51307727543289,-0.171030951531106,8001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"185","10",9499.5,1.06587737149842,-0.483118620093074,0.480161887487375,-0.174342325393861,9001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"186","11",10499.5,0.491997532517156,0.312671045637424,-0.27918051764446,-0.458331334237084,10001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"187","12",11499.5,-0.341642294267559,1.71046585775118,-0.348815169082742,1.1439911775956,11001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"188","13",12499.5,-1.03870411373711,2.24238598925534,-0.404012006217202,0.777568703937148,12001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"189","14",13499.5,-1.07687656706896,2.00952024482089,-0.574616139934235,1.17502450276235,13001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"190","15",14499.5,-0.865313192396646,1.52552574898256,0.593177883849584,-0.455115392590922,14001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"191","16",15499.5,-0.31193815221057,0.82217170755868,0.227489568271324,-0.801797729968978,15001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"192","17",16499.5,-0.0325888827450351,0.593506706526119,0.0959316703379044,-0.850282014443452,16001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"193","18",17499.5,0.26500834999746,0.0684608645270936,-0.270588922548791,-0.980863868027442,17001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"194","19",18499.5,0.621609155005443,-0.68204412527904,0.0566695009034403,-0.552158803170268,18001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"195","20",19499.5,0.904612251167538,-1.11767902740376,0.196386650384928,-0.802232369663886,19001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"196","21",20499.5,1.00493572883695,-0.834324692548316,-0.829193955967506,0.261976969880132,20001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"197","22",21499.5,1.09602202082827,-0.163960544372886,-0.214212267660444,-0.409485944710921,21001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"198","23",22499.5,1.06503756613199,0.674184522514161,0.699889024922527,-0.750416264730577,22001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"199","24",23499.5,0.324676844491332,1.42908829188202,-0.536226478053961,0.961526784255281,23001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"200","25",24499.5,-0.988905931439797,1.2134700251579,-1.0198254955868,0.524482808893657,24001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"201","26",25499.5,-2.6385407301917,0.393996458937447,0.887672100842798,0.177076544607024,25001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"202","27",26499.5,-2.5254188395976,-0.308674280298906,0.968487191263195,-0.557729680966207,26001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"203","28",27499.5,-1.29863641247166,-0.12819504744389,0.744225888314276,-0.494170639565902,27001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"204","29",28499.5,-0.974331268216674,0.315988175019726,0.483463348766709,-0.379625806682227,28001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"205","30",29499.5,-0.490261058158552,0.20313195363639,0.2149107422394,0.638350921473574,29001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"206","31",30499.5,0.0957807004659145,0.290504228347399,0.221553394985629,-0.298121443610787,30001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"207","32",31499.5,1.03206483586965,-0.168654834720774,0.79046442476998,-0.536245613967342,31001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"208","33",32499.5,0.955435154923102,-0.374003782926361,0.369508865367354,0.694273314304044,32001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"209","34",33499.5,0.894781437834666,0.0224906107429888,-2.17348041777472,-0.403990562038972,33001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"210","35",34499.5,1.09522531002844,0.408003706022218,-0.953388904296671,-0.889910308840654,34001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"211","36",35499.5,0.889988244665669,1.30887987929399,0.0513705195662375,0.928265898808158,35001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"212","37",36499.5,0.0593913790960961,1.47735817564717,-1.08818742998875,0.228783848395533,36001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"213","38",37499.5,-1.16025022447763,0.670971283889545,-1.06547724946924,-1.03148378063306,37001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"214","39",38499.5,-1.5688834765219,0.559603815694227,0.278360356843716,-1.39291679749669,38001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"215","40",39499.5,-1.42511139693068,1.17729037695777,0.251652862760937,-0.0139321002153913,39001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"216","41",40499.5,-0.783741197613642,1.28906694991038,-0.0558731515256622,-1.37228481968335,40001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"217","42",41499.5,-0.382750861223515,0.72725914047801,-0.727066105799544,-0.336548339883895,41001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"218","43",42499.5,-0.0579229125405276,0.87233258011044,-1.20827257045997,0.0498292583701839,42001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"219","44",43499.5,0.222183259118957,0.315322277510394,-1.92511319292778,-1.32975303110956,43001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"220","45",44499.5,0.480416945110202,0.0018978316712517,-1.10628550735297,0.95912648014367,44001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"221","46",45499.5,0.765733950157149,0.491081123535745,0.536804318293193,1.89587713381228,45001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"222","47",46499.5,0.603485061673326,0.341634147446282,-0.465518343291731,1.13648335587247,46001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"223","48",47499.5,0.0905502859847555,-0.0581279008058481,0.320814088176359,0.716496737305928,47001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"224","49",48499.5,-0.360807484993236,0.862744793812154,0.303605763481015,0.924958623125549,48001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"225","50",49499.5,-0.760641190150186,1.32655756440714,-0.787632164275048,0.432407334125286,49001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"226","51",50499.5,-0.857037675439066,1.49015080376104,0.484919401675326,-0.299890273542686,50001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"227","52",51499.5,-0.522408406267218,1.23020328523297,0.704192043862139,-1.04081865967465,51001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"228","53",52499.5,-0.250564190243889,1.50186044368451,0.635016324278737,0.697177683497472,52001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"229","54",53499.5,-0.0021162568293244,1.18707713707713,0.547049683542657,-0.628664494079637,53001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"230","55",54499.5,0.306748131150493,-0.00248822098293425,-0.0716439091729776,-0.184950420397571,54001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"231","56",55499.5,0.459496822429503,-0.640602490798853,-1.13010241441352,-0.375093828629504,55001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"232","57",56499.5,0.5790695656306,-1.01717120395502,-1.86244249729193,-0.776262866647364,56001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"233","58",57499.5,0.397905663847209,-1.02226469567189,-2.20565937567358,0.4217843527591,57001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"234","59",58499.5,-0.111363972821072,-1.00685668805787,0.281681181905357,0.0434824843109492,58001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"235","60",59499.5,-0.507664058188146,-0.654015692617211,0.20375601050965,1.10222554933822,59001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"236","61",60499.5,-1.40444508778015,0.144497025622616,-1.36863999281685,1.99676258827866,60001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"237","62",61499.5,-1.95262529343661,1.13497549540918,-0.430260618576247,1.41526448599524,61001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"238","63",62499.5,-1.61457877327172,0.872890014446628,-0.237041967101649,0.969064633455106,62001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"239","64",63499.5,-1.09265922486181,0.373786445824281,0.179001137149248,0.238942062904656,63001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"240","65",64499.5,-0.659723707748535,0.426841731109867,-0.0483748979546889,0.183623653218431,64001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"241","66",65499.5,-0.146177083483748,0.294548909099087,0.0684518244669629,-0.732943607220409,65001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"242","67",66499.5,0.211911803842699,0.0242406658853872,-0.311468410526528,0.671037496815943,66001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"243","68",67499.5,0.460478839865678,-0.110980819833078,-0.270205168615767,0.466343522127361,67001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"244","69",68499.5,0.760833828594801,-0.851184410463825,0.061612024717355,-0.122668416235462,68001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"245","70",69499.5,0.857880637827631,-1.02299797836387,-0.912792538240031,1.66796878508631,69001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"246","71",70499.5,0.871334222835013,-0.755934864792284,-0.419902226388671,1.98009178955682,70001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"247","72",71499.5,0.692903324596565,-0.940685776701907,-1.08051046912389,1.16950178412121,71001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"248","73",72499.5,0.430759884051422,-1.02650967772011,-0.395320948665013,0.642411963246689,72001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"249","74",73499.5,0.257019560045278,-0.969242312813666,-1.40316142257191,-0.463435307476587,73001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"250","75",74499.5,0.134696602406707,-0.472753544237894,-2.60239272646222,-1.86259899742827,74001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"251","76",75499.5,-0.463635443801195,0.547982948057978,-0.62612615703298,-1.4960521301013,75001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"252","77",76499.5,-0.679022760971683,1.72216205435178,0.468314292543353,-0.424274980947427,76001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"253","78",77499.5,-0.836618863771281,2.16342437778557,-0.0114798523681363,-0.774358785694479,77001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"254","79",78499.5,-0.661780894219979,0.113708718810842,0.318500592123333,0.511588505328838,78001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"255","80",79499.5,-0.244444250040101,-0.712220887326528,0.0809602099704564,0.684482540411594,79001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"256","81",80499.5,0.0522016566778625,-1.41741393528386,-0.543527070777296,-0.199922501296497,80001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"257","82",81499.5,0.411980887977655,-1.70804923069673,-0.140619154298095,1.58231348610644,81001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"258","83",82499.5,0.649366230675679,-1.7595323530865,-1.4613531257815,1.54717205655186,82001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"259","84",83499.5,0.72655519829426,-1.84758885711075,-0.683121455345297,1.03163142790889,83001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"260","85",84499.5,0.922641940464718,-1.84394158668973,-0.053969396139173,0.47264184905157,84001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"261","86",85499.5,0.722433607011467,-1.60740344462027,-0.951074248960863,-0.772334738824936,85001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"262","87",86499.5,0.411967420925595,-1.11114283325457,-0.816617567562621,-1.60454085019798,86001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"263","88",87499.5,-0.249394213162122,-0.439308453334379,0.377806648074751,-0.925886943006771,87001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"264","89",88499.5,-1.21470443801871,0.29988738325064,0.557578383770595,-1.30562872816577,88001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"265","90",89499.5,-1.7410730964175,0.426438926593225,0.393429901087359,-1.09167930159729,89001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"266","91",90499.5,-2.00941706400596,0.507507431250496,-1.45215913990999,-0.315298068524288,90001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"267","92",91499.5,-1.1605861466242,-0.441559809565125,-1.50508451206849,-0.886361884603034,91001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"268","93",92499.5,-0.62189100120604,-0.973000543325953,-0.388970768887976,-1.26180556734762,92001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"269","94",93499.5,0.163812099618178,-0.986495448097952,-0.577744165283326,-0.995672475843186,93001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"270","95",94499.5,0.532468717366191,-0.35574778207739,-0.713911912056606,1.09956138888217,94001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"271","96",95499.5,0.739173152721353,0.0832761648856696,0.458977341282374,0.741409563338329,95001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"272","97",96499.5,0.820219892072881,0.0914791308956991,0.416043284627715,0.0605923421165561,96001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"273","98",97499.5,0.929501787442756,0.433754359370422,-0.0245483093163055,-0.369785965389649,97001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"274","99",98499.5,0.98975378236826,0.944711430434865,0.606892643455639,-1.04559548737687,98001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"275","100",99499.5,0.866579545434907,1.14028782040136,0.476526705666636,-0.0380404645612619,99001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"276","101",100499.5,0.229556173846355,1.25006238126298,0.223724568711305,-0.217431665838454,100001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"277","102",101499.5,-0.349421186746342,1.20087646568478,0.0314257423276102,-0.608033346978491,101001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"278","103",102499.5,-0.76838117631557,0.871663384983506,0.0245271575413319,-0.338681730630203,102001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
"279","104",103499.5,-0.603111412581981,0.0746781695723818,-0.292898862254189,-0.314493817284846,103001,"Study4_G1_T2_TurnTaking.csv","Study4","G1","T2","TurnTaking"
